__run_id,__done,Algorithm,Language,GPT,Repetitions,avg_cpu,avg_mem,avg_disk_io,start_time,end_time,run_time,total_energy(J),monsoon_run_time(ms),average_power(W)
run_140,DONE,revcomp,cpp,False,1,7.1,3.526,0.0,1697575149.813732,1697575152.45087,2.6371378898620605,0.009207077850025723,2.6287858486175537,3.5024069590406586
run_141,DONE,revcomp,cpp,False,2,8.2,3.523,0.0,1697575153.506069,1697575156.1432471,2.6371781826019287,0.00967601305134559,2.642026424407959,3.662345297516791
run_142,DONE,revcomp,cpp,False,3,11.7,3.526,0.0,1697575157.198202,1697575159.768333,2.5701308250427246,0.009076311107869422,2.5683953762054443,3.5338449803934755
run_143,DONE,revcomp,cpp,False,4,8.4,3.532,0.0,1697575160.823769,1697575163.348217,2.5244479179382324,0.00921046969902058,2.5079617500305176,3.672492093991666
run_144,DONE,revcomp,cpp,False,5,36.6,3.53,0.0,1697575164.406465,1697575166.688213,2.281748056411743,0.008183300869968668,2.283154249191284,3.584208501404263
run_145,DONE,revcomp,cpp,True,1,8.2,3.521,0.0,1697575176.748932,1697575179.3640928,2.6151607036590576,0.009182448849652332,2.6118972301483154,3.5156241002372486
run_146,DONE,revcomp,cpp,True,2,8.3,3.528,0.0,1697575180.42893,1697575183.0549529,2.6260228157043457,0.009662526368285426,2.62947678565979,3.6746954454898897
run_147,DONE,revcomp,cpp,True,3,7.1,3.519,0.0,1697575184.110233,1697575186.757365,2.64713191986084,0.009995070497192457,2.646909475326538,3.776128571967656
run_148,DONE,revcomp,cpp,True,4,8.4,3.526,0.0,1697575187.81302,1697575190.4565198,2.643499851226806,0.009666297242011773,2.6395440101623535,3.6621087599964723
run_149,DONE,revcomp,cpp,True,5,7.2,3.531,0.0,1697575191.51566,1697575193.825521,2.309860944747925,0.00886819505976984,2.2967352867126465,3.8612177515951474
